gap_id,previous_timestamp_utc,next_timestamp_utc,missing_start_utc,missing_end_utc,delta_minutes,missing_m1_bars,weekday_before,weekday_after,utc_time_before,utc_time_after,year,month,partition,current_category,proposed_category,classification_reason,classification_evidence,confidence,requires_manual_review
gapf_68450_20210312_2357,2021-03-12 23:57:00,2021-03-15 00:00:00,2021-03-12 23:58:00,2021-03-14 23:59:00,2883.0,2882,Friday,Monday,23:57,00:00,2021,3,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 00:00 reopen, delta=2883min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_69829_20210315_2258,2021-03-15 22:58:00,2021-03-16 00:00:00,2021-03-15 22:59:00,2021-03-15 23:59:00,62.0,61,Monday,Tuesday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-15 22:58:00 -> 2021-03-16 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_71208_20210316_2258,2021-03-16 22:58:00,2021-03-17 00:00:00,2021-03-16 22:59:00,2021-03-16 23:59:00,62.0,61,Tuesday,Wednesday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-16 22:58:00 -> 2021-03-17 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_72587_20210317_2258,2021-03-17 22:58:00,2021-03-18 00:00:00,2021-03-17 22:59:00,2021-03-17 23:59:00,62.0,61,Wednesday,Thursday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-17 22:58:00 -> 2021-03-18 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_73966_20210318_2258,2021-03-18 22:58:00,2021-03-19 00:00:00,2021-03-18 22:59:00,2021-03-18 23:59:00,62.0,61,Thursday,Friday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-18 22:58:00 -> 2021-03-19 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_75344_20210319_2257,2021-03-19 22:57:00,2021-03-22 00:00:00,2021-03-19 22:58:00,2021-03-21 23:59:00,2943.0,2942,Friday,Monday,22:57,00:00,2021,3,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 22:57 close -> Monday 00:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_76723_20210322_2258,2021-03-22 22:58:00,2021-03-23 00:00:00,2021-03-22 22:59:00,2021-03-22 23:59:00,62.0,61,Monday,Tuesday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-22 22:58:00 -> 2021-03-23 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_78102_20210323_2258,2021-03-23 22:58:00,2021-03-24 00:00:00,2021-03-23 22:59:00,2021-03-23 23:59:00,62.0,61,Tuesday,Wednesday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-23 22:58:00 -> 2021-03-24 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_79481_20210324_2258,2021-03-24 22:58:00,2021-03-25 00:00:00,2021-03-24 22:59:00,2021-03-24 23:59:00,62.0,61,Wednesday,Thursday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-24 22:58:00 -> 2021-03-25 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_80860_20210325_2258,2021-03-25 22:58:00,2021-03-26 00:00:00,2021-03-25 22:59:00,2021-03-25 23:59:00,62.0,61,Thursday,Friday,22:58,00:00,2021,3,TRAIN,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-25 22:58:00 -> 2021-03-26 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_82238_20210326_2257,2021-03-26 22:57:00,2021-03-29 01:00:00,2021-03-26 22:58:00,2021-03-29 00:59:00,3003.0,3002,Friday,Monday,22:57,01:00,2021,3,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 22:57 close -> Monday 01:00 reopen, delta=3003min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_83617_20210329_2358,2021-03-29 23:58:00,2021-03-30 01:00:00,2021-03-29 23:59:00,2021-03-30 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2021,3,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-29 23:58:00 -> 2021-03-30 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_84996_20210330_2358,2021-03-30 23:58:00,2021-03-31 01:00:00,2021-03-30 23:59:00,2021-03-31 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2021,3,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-30 23:58:00 -> 2021-03-31 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_86375_20210331_2358,2021-03-31 23:58:00,2021-04-01 01:00:00,2021-03-31 23:59:00,2021-04-01 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2021,3,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-03-31 23:58:00 -> 2021-04-01 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_87754_20210401_2358,2021-04-01 23:58:00,2021-04-05 01:00:00,2021-04-01 23:59:00,2021-04-05 00:59:00,4382.0,4381,Thursday,Monday,23:58,01:00,2021,4,TRAIN,EXPECTED_WEEKEND,EXPECTED_HOLIDAY_OR_CLOSURE,Good Friday / Easter closure.,2021-04-01 23:58:00 falls within the computed Good-Friday/Easter window for 2021 (Easter Sunday 2021-04-04); ~73.0h closure. Only weakly recurring in this specific broker history (not every observed Good Friday produced a distinct extra gap beyond the ordinary weekend).,LOW,True
gapf_89133_20210405_2358,2021-04-05 23:58:00,2021-04-06 01:00:00,2021-04-05 23:59:00,2021-04-06 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-05 23:58:00 -> 2021-04-06 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_90512_20210406_2358,2021-04-06 23:58:00,2021-04-07 01:00:00,2021-04-06 23:59:00,2021-04-07 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-06 23:58:00 -> 2021-04-07 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_91891_20210407_2358,2021-04-07 23:58:00,2021-04-08 01:00:00,2021-04-07 23:59:00,2021-04-08 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-07 23:58:00 -> 2021-04-08 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_93270_20210408_2358,2021-04-08 23:58:00,2021-04-09 01:00:00,2021-04-08 23:59:00,2021-04-09 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-08 23:58:00 -> 2021-04-09 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_94648_20210409_2357,2021-04-09 23:57:00,2021-04-12 01:00:00,2021-04-09 23:58:00,2021-04-12 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2021,4,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_96027_20210412_2358,2021-04-12 23:58:00,2021-04-13 01:00:00,2021-04-12 23:59:00,2021-04-13 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-12 23:58:00 -> 2021-04-13 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_97406_20210413_2358,2021-04-13 23:58:00,2021-04-14 01:00:00,2021-04-13 23:59:00,2021-04-14 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-13 23:58:00 -> 2021-04-14 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_98785_20210414_2358,2021-04-14 23:58:00,2021-04-15 01:00:00,2021-04-14 23:59:00,2021-04-15 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-14 23:58:00 -> 2021-04-15 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_100164_20210415_2358,2021-04-15 23:58:00,2021-04-16 01:00:00,2021-04-15 23:59:00,2021-04-16 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-15 23:58:00 -> 2021-04-16 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_101542_20210416_2357,2021-04-16 23:57:00,2021-04-19 01:00:00,2021-04-16 23:58:00,2021-04-19 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2021,4,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_102921_20210419_2358,2021-04-19 23:58:00,2021-04-20 01:00:00,2021-04-19 23:59:00,2021-04-20 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-19 23:58:00 -> 2021-04-20 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_104300_20210420_2358,2021-04-20 23:58:00,2021-04-21 01:00:00,2021-04-20 23:59:00,2021-04-21 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-20 23:58:00 -> 2021-04-21 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_105679_20210421_2358,2021-04-21 23:58:00,2021-04-22 01:00:00,2021-04-21 23:59:00,2021-04-22 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-21 23:58:00 -> 2021-04-22 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_107058_20210422_2358,2021-04-22 23:58:00,2021-04-23 01:00:00,2021-04-22 23:59:00,2021-04-23 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-22 23:58:00 -> 2021-04-23 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_108436_20210423_2357,2021-04-23 23:57:00,2021-04-26 01:00:00,2021-04-23 23:58:00,2021-04-26 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2021,4,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_109815_20210426_2358,2021-04-26 23:58:00,2021-04-27 01:00:00,2021-04-26 23:59:00,2021-04-27 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-26 23:58:00 -> 2021-04-27 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_111194_20210427_2358,2021-04-27 23:58:00,2021-04-28 01:00:00,2021-04-27 23:59:00,2021-04-28 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-27 23:58:00 -> 2021-04-28 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_112573_20210428_2358,2021-04-28 23:58:00,2021-04-29 01:00:00,2021-04-28 23:59:00,2021-04-29 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-28 23:58:00 -> 2021-04-29 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_113952_20210429_2358,2021-04-29 23:58:00,2021-04-30 01:00:00,2021-04-29 23:59:00,2021-04-30 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2021,4,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-04-29 23:58:00 -> 2021-04-30 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
gapf_115330_20210430_2357,2021-04-30 23:57:00,2021-05-03 01:00:00,2021-04-30 23:58:00,2021-05-03 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2021,4,TRAIN,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_116709_20210503_2358,2021-05-03 23:58:00,2021-05-04 01:00:00,2021-05-03 23:59:00,2021-05-04 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2021,5,TRAIN,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2021-05-03 23:58:00 -> 2021-05-04 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends.",MEDIUM,False
