<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.13	13:00:00	4714.44	4718.70	4708.37	4712.40	5183	0	30
2026.04.13	13:30:00	4712.44	4723.80	4711.54	4721.94	5250	0	30
2026.04.13	14:00:00	4722.02	4728.99	4718.46	4720.98	6066	0	30
2026.04.13	14:30:00	4720.85	4722.31	4703.61	4706.48	8190	0	30
2026.04.13	15:00:00	4706.76	4720.09	4703.51	4710.43	8268	0	30
2026.04.13	15:30:00	4710.44	4725.06	4708.84	4723.34	8145	0	30
2026.04.13	16:00:00	4723.26	4737.29	4722.42	4733.14	10295	0	30
2026.04.13	16:30:00	4733.18	4744.50	4721.25	4730.56	14695	0	30
2026.04.13	17:00:00	4730.37	4731.09	4709.45	4715.31	13973	0	30
2026.04.13	17:30:00	4715.21	4723.33	4708.69	4719.00	11216	0	30
2026.04.13	18:00:00	4718.94	4719.73	4700.19	4703.58	13085	0	30
2026.04.13	18:30:00	4703.64	4718.09	4702.10	4714.37	8568	0	30
2026.04.13	19:00:00	4714.28	4734.02	4709.23	4730.29	10669	0	30
2026.04.13	19:30:00	4730.26	4746.04	4728.44	4732.94	13222	0	30
2026.04.13	20:00:00	4732.95	4750.02	4725.34	4742.99	8985	0	30
2026.04.13	20:30:00	4742.98	4747.29	4727.21	4729.74	7651	0	30
2026.04.13	21:00:00	4729.75	4732.90	4723.15	4727.19	5804	0	30
2026.04.13	21:30:00	4727.23	4740.65	4726.59	4738.20	8686	0	30
2026.04.13	22:00:00	4738.20	4743.89	4730.45	4743.09	5699	0	30
2026.04.13	22:30:00	4743.03	4747.33	4738.94	4741.11	6215	0	30
2026.04.13	23:00:00	4741.14	4744.04	4738.38	4739.27	2710	0	30
2026.04.13	23:30:00	4739.28	4741.54	4738.08	4740.04	2209	0	35
2026.04.14	01:00:00	4744.11	4755.70	4744.11	4748.51	3085	0	50
2026.04.14	01:30:00	4748.51	4759.36	4746.10	4757.87	2953	0	31
2026.04.14	02:00:00	4757.93	4765.85	4754.72	4755.25	4426	0	30
2026.04.14	02:30:00	4755.28	4761.61	4754.37	4757.41	3659	0	30
2026.04.14	03:00:00	4757.65	4767.41	4751.43	4762.27	7411	0	30
2026.04.14	03:30:00	4762.32	4775.61	4761.25	4769.81	6782	0	30
2026.04.14	04:00:00	4769.79	4776.85	4762.31	4770.23	10795	0	30
2026.04.14	04:30:00	4770.21	4773.49	4761.64	4764.58	8717	0	30
2026.04.14	05:00:00	4764.61	4772.33	4762.68	4768.71	4934	0	30
2026.04.14	05:30:00	4768.66	4777.16	4761.86	4774.99	6702	0	30
2026.04.14	06:00:00	4774.98	4775.40	4765.77	4768.21	5417	0	31
2026.04.14	06:30:00	4768.25	4771.82	4765.60	4767.90	2936	0	39
2026.04.14	07:00:00	4768.03	4776.82	4766.92	4775.90	3034	0	30
2026.04.14	07:30:00	4775.92	4776.14	4771.40	4774.04	3187	0	30
2026.04.14	08:00:00	4774.05	4774.11	4761.39	4764.61	3873	0	30
2026.04.14	08:30:00	4764.60	4767.10	4757.85	4759.92	7888	0	30
2026.04.14	09:00:00	4760.02	4769.62	4759.86	4767.60	6874	0	30
2026.04.14	09:30:00	4767.53	4782.94	4764.26	4782.06	7924	0	30
2026.04.14	10:00:00	4782.04	4796.17	4767.74	4772.47	10475	0	30
2026.04.14	10:30:00	4772.66	4780.59	4771.67	4777.03	7561	0	30
2026.04.14	11:00:00	4776.77	4786.39	4774.08	4785.85	8146	0	30
2026.04.14	11:30:00	4785.90	4789.73	4781.25	4786.74	5550	0	30
2026.04.14	12:00:00	4786.86	4789.15	4778.45	4778.45	5372	0	30
2026.04.14	12:30:00	4778.50	4782.19	4771.38	4778.17	5664	0	30
2026.04.14	13:00:00	4778.25	4787.85	4778.25	4783.81	4544	0	30
2026.04.14	13:30:00	4783.80	4784.40	4752.23	4768.23	8087	0	30
2026.04.14	14:00:00	4768.05	4782.85	4766.69	4778.02	6374	0	30
2026.04.14	14:30:00	4778.31	4782.79	4770.49	4774.81	5831	0	30
2026.04.14	15:00:00	4774.98	4777.48	4762.49	4769.21	8519	0	30
2026.04.14	15:30:00	4769.21	4776.10	4762.16	4771.19	8781	0	30
2026.04.14	16:00:00	4771.21	4792.39	4770.94	4782.79	10438	0	30
2026.04.14	16:30:00	4782.82	4803.39	4780.04	4794.55	13199	0	30
2026.04.14	17:00:00	4795.28	4810.48	4792.93	4809.21	12166	0	30
2026.04.14	17:30:00	4809.14	4817.76	4795.22	4803.73	10991	0	30
2026.04.14	18:00:00	4803.70	4805.60	4790.92	4802.28	11295	0	30
2026.04.14	18:30:00	4802.41	4816.05	4802.33	4808.03	9962	0	30
2026.04.14	19:00:00	4808.04	4819.26	4804.92	4816.30	7986	0	30
2026.04.14	19:30:00	4816.31	4820.16	4809.09	4810.07	8316	0	30
2026.04.14	20:00:00	4810.04	4833.58	4809.36	4825.46	8231	0	30
2026.04.14	20:30:00	4825.55	4841.19	4825.06	4834.86	6951	0	30
2026.04.14	21:00:00	4834.95	4843.21	4833.07	4837.55	7506	0	30
2026.04.14	21:30:00	4837.37	4839.04	4830.84	4835.46	6085	0	30
2026.04.14	22:00:00	4835.46	4842.31	4835.46	4840.55	5044	0	30
2026.04.14	22:30:00	4840.29	4846.16	4838.47	4844.74	6807	0	30
2026.04.14	23:00:00	4844.73	4846.04	4839.50	4840.33	2282	0	30
2026.04.14	23:30:00	4840.37	4843.22	4839.70	4841.53	2255	0	30
2026.04.15	01:00:00	4840.29	4850.74	4836.41	4839.90	4775	0	30
2026.04.15	01:30:00	4839.83	4843.01	4833.14	4834.94	3944	0	30
2026.04.15	02:00:00	4834.89	4843.82	4833.65	4835.85	4837	0	30
2026.04.15	02:30:00	4835.79	4843.81	4835.09	4836.96	6286	0	30
2026.04.15	03:00:00	4837.10	4839.76	4828.65	4833.51	6509	0	30
2026.04.15	03:30:00	4833.61	4837.33	4827.15	4835.28	4514	0	30
2026.04.15	04:00:00	4835.27	4871.17	4827.98	4850.64	11914	0	30
2026.04.15	04:30:00	4850.61	4851.30	4839.78	4847.00	8814	0	30
2026.04.15	05:00:00	4846.90	4853.35	4832.37	4834.49	8692	0	30
2026.04.15	05:30:00	4834.46	4835.35	4820.48	4823.76	11453	0	30
2026.04.15	06:00:00	4823.74	4827.72	4816.83	4826.34	7432	0	30
2026.04.15	06:30:00	4826.22	4829.38	4823.67	4823.80	3601	0	30
2026.04.15	07:00:00	4823.79	4826.47	4820.32	4824.48	3148	0	30
2026.04.15	07:30:00	4824.54	4827.61	4821.26	4824.88	2294	0	30
2026.04.15	08:00:00	4824.95	4830.19	4822.56	4826.07	6349	0	30
2026.04.15	08:30:00	4826.02	4827.75	4812.44	4819.51	8962	0	30
2026.04.15	09:00:00	4819.55	4824.86	4813.47	4814.53	7082	0	30
2026.04.15	09:30:00	4814.46	4822.05	4810.97	4811.55	7783	0	30
2026.04.15	10:00:00	4811.59	4816.83	4803.94	4812.63	7901	0	30
2026.04.15	10:30:00	4812.35	4815.67	4805.80	4811.09	5788	0	30
2026.04.15	11:00:00	4810.88	4814.19	4804.48	4809.78	6448	0	30
2026.04.15	11:30:00	4809.81	4820.62	4805.37	4818.35	5678	0	30
2026.04.15	12:00:00	4818.32	4819.40	4792.52	4797.86	9234	0	30
2026.04.15	12:30:00	4797.12	4803.63	4786.08	4798.05	7333	0	30
2026.04.15	13:00:00	4797.95	4803.01	4790.27	4794.91	8444	0	30
2026.04.15	13:30:00	4794.89	4805.15	4792.88	4800.03	7978	0	30
2026.04.15	14:00:00	4799.93	4806.93	4795.42	4804.79	6169	0	32
2026.04.15	14:30:00	4804.87	4814.91	4802.61	4812.49	8349	0	30
2026.04.15	15:00:00	4812.20	4815.99	4806.80	4812.53	7607	0	30
2026.04.15	15:30:00	4812.49	4815.91	4808.27	4811.49	5591	0	30
2026.04.15	16:00:00	4811.40	4821.79	4808.51	4821.58	9479	0	30
2026.04.15	16:30:00	4821.54	4830.06	4815.69	4828.78	12794	0	30
2026.04.15	17:00:00	4828.49	4830.38	4820.44	4825.04	10053	0	30
2026.04.15	17:30:00	4825.11	4825.57	4813.24	4815.32	10723	0	30
2026.04.15	18:00:00	4815.34	4816.04	4797.50	4798.18	10978	0	30
2026.04.15	18:30:00	4798.08	4807.33	4786.88	4801.41	9840	0	30
2026.04.15	19:00:00	4801.28	4812.48	4800.19	4811.16	7557	0	30
2026.04.15	19:30:00	4811.23	4811.80	4800.05	4803.76	8856	0	30
2026.04.15	20:00:00	4803.74	4808.61	4797.81	4801.70	6598	0	30
2026.04.15	20:30:00	4801.50	4802.61	4790.66	4792.36	6855	0	30
2026.04.15	21:00:00	4792.42	4800.76	4790.15	4794.56	7691	0	30
2026.04.15	21:30:00	4794.86	4801.99	4794.44	4799.63	5097	0	30
2026.04.15	22:00:00	4799.49	4803.23	4797.53	4802.74	5388	0	30
2026.04.15	22:30:00	4802.70	4802.77	4794.43	4795.64	6556	0	30
2026.04.15	23:00:00	4795.87	4796.49	4792.52	4793.73	2734	0	41
2026.04.15	23:30:00	4793.69	4793.69	4787.62	4790.56	3295	0	36
2026.04.16	01:00:00	4792.78	4801.90	4790.76	4801.06	4023	0	30
2026.04.16	01:30:00	4801.10	4811.73	4799.10	4807.43	4205	0	30
2026.04.16	02:00:00	4807.37	4815.57	4807.37	4814.91	2808	0	30
2026.04.16	02:30:00	4814.86	4826.55	4814.45	4823.29	4557	0	30
2026.04.16	03:00:00	4823.04	4831.13	4822.35	4824.60	6223	0	30
2026.04.16	03:30:00	4824.56	4837.52	4820.73	4832.97	6158	0	30
2026.04.16	04:00:00	4832.89	4836.22	4822.79	4823.57	8444	0	30
2026.04.16	04:30:00	4823.55	4825.55	4811.17	4817.78	7890	0	30
2026.04.16	05:00:00	4817.79	4824.81	4817.14	4819.04	6063	0	30
2026.04.16	05:30:00	4819.06	4821.29	4812.36	4819.54	8088	0	30
2026.04.16	06:00:00	4819.32	4826.95	4818.92	4823.68	5060	0	46
2026.04.16	06:30:00	4823.72	4826.55	4818.95	4823.90	3609	0	30
2026.04.16	07:00:00	4823.79	4829.85	4823.02	4826.30	3064	0	30
2026.04.16	07:30:00	4826.28	4833.36	4825.07	4832.93	2260	0	30
2026.04.16	08:00:00	4833.02	4838.20	4831.60	4833.20	4059	0	30
2026.04.16	08:30:00	4833.19	4833.71	4821.20	4821.23	7808	0	30
2026.04.16	09:00:00	4821.20	4827.59	4814.41	4815.99	7770	0	30
2026.04.16	09:30:00	4816.14	4830.41	4814.81	4825.89	8641	0	30
2026.04.16	10:00:00	4825.90	4830.79	4817.02	4828.06	8735	0	30
2026.04.16	10:30:00	4828.19	4830.01	4819.28	4821.00	4530	0	30
2026.04.16	11:00:00	4821.09	4821.93	4807.21	4811.46	7648	0	30
2026.04.16	11:30:00	4811.43	4814.68	4806.54	4813.73	5822	0	30
2026.04.16	12:00:00	4813.71	4817.88	4811.17	4813.03	4283	0	30
2026.04.16	12:30:00	4812.96	4815.34	4806.66	4812.72	7827	0	30
2026.04.16	13:00:00	4812.75	4815.49	4805.09	4806.93	4774	0	30
2026.04.16	13:30:00	4806.90	4817.17	4804.98	4817.06	4913	0	30
2026.04.16	14:00:00	4817.07	4820.52	4815.43	4815.98	6294	0	30
2026.04.16	14:30:00	4816.01	4822.32	4815.76	4821.95	5343	0	33
2026.04.16	15:00:00	4821.97	4822.98	4811.43	4815.11	6014	0	30
2026.04.16	15:30:00	4814.94	4820.62	4811.60	4816.07	6029	0	30
2026.04.16	16:00:00	4816.09	4822.87	4813.96	4815.50	7840	0	30
2026.04.16	16:30:00	4815.52	4823.86	4784.49	4794.68	14266	0	30
2026.04.16	17:00:00	4794.65	4805.15	4784.99	4798.91	14010	0	30
2026.04.16	17:30:00	4799.20	4800.58	4773.02	4788.57	13453	0	30
2026.04.16	18:00:00	4788.68	4812.85	4788.19	4801.61	11892	0	30
2026.04.16	18:30:00	4801.42	4811.01	4798.02	4806.80	11051	0	30
2026.04.16	19:00:00	4806.92	4809.82	4796.58	4799.18	6800	0	30
2026.04.16	19:30:00	4799.17	4799.77	4784.99	4791.77	10147	0	30
2026.04.16	20:00:00	4791.90	4795.22	4784.53	4785.02	8421	0	30
2026.04.16	20:30:00	4785.15	4790.78	4781.16	4789.07	7646	0	30
2026.04.16	21:00:00	4789.08	4794.10	4785.68	4786.90	8823	0	33
2026.04.16	21:30:00	4786.96	4792.55	4786.57	4789.42	7378	0	39
2026.04.16	22:00:00	4789.44	4795.00	4789.43	4790.70	5888	0	30
2026.04.16	22:30:00	4790.71	4798.44	4790.60	4793.49	5874	0	30
2026.04.16	23:00:00	4793.30	4793.71	4788.20	4788.78	2775	0	36
2026.04.16	23:30:00	4788.76	4790.58	4786.35	4790.57	2244	0	30
2026.04.17	01:00:00	4792.27	4797.94	4791.03	4793.83	3237	0	48
2026.04.17	01:30:00	4793.85	4796.62	4790.79	4795.06	3082	0	41
2026.04.17	02:00:00	4794.31	4797.54	4792.04	4794.30	2607	0	45
2026.04.17	02:30:00	4794.31	4796.54	4791.49	4791.49	2902	0	45
2026.04.17	03:00:00	4791.39	4792.82	4785.76	4792.76	5962	0	35
2026.04.17	03:30:00	4792.77	4801.06	4792.40	4794.75	5722	0	34
2026.04.17	04:00:00	4794.74	4795.38	4767.58	4768.57	11128	0	33
2026.04.17	04:30:00	4768.70	4791.37	4767.56	4789.41	10596	0	30
2026.04.17	05:00:00	4789.40	4794.30	4788.20	4788.91	6497	0	34
2026.04.17	05:30:00	4788.99	4794.64	4784.31	4784.44	5523	0	30
2026.04.17	06:00:00	4784.48	4797.93	4784.48	4793.92	6171	0	30
2026.04.17	06:30:00	4793.80	4796.57	4791.88	4793.18	2156	0	46
2026.04.17	07:00:00	4793.15	4796.10	4792.58	4795.86	2149	0	30
2026.04.17	07:30:00	4795.83	4804.41	4795.19	4802.86	2744	0	30
2026.04.17	08:00:00	4802.78	4806.11	4799.67	4803.39	3967	0	30
2026.04.17	08:30:00	4803.37	4805.22	4793.63	4793.99	6459	0	30
2026.04.17	09:00:00	4793.98	4795.12	4783.20	4783.63	7409	0	30
2026.04.17	09:30:00	4783.59	4787.00	4779.05	4784.83	7946	0	30
2026.04.17	10:00:00	4784.85	4792.76	4783.99	4791.48	4699	0	30
2026.04.17	10:30:00	4791.51	4794.56	4778.51	4784.18	5354	0	30
2026.04.17	11:00:00	4784.18	4790.89	4780.74	4784.31	4780	0	30
2026.04.17	11:30:00	4784.31	4796.73	4784.23	4795.71	4920	0	30
2026.04.17	12:00:00	4795.70	4800.68	4791.85	4795.74	4429	0	30
2026.04.17	12:30:00	4795.77	4798.89	4789.84	4790.19	4821	0	30
2026.04.17	13:00:00	4790.22	4793.82	4786.90	4789.31	5057	0	30
2026.04.17	13:30:00	4789.32	4789.64	4782.12	4787.20	4537	0	30
2026.04.17	14:00:00	4787.21	4793.13	4783.43	4792.76	3959	0	30
2026.04.17	14:30:00	4792.77	4811.52	4789.58	4798.90	6306	0	30
2026.04.17	15:00:00	4798.91	4819.52	4797.51	4816.71	7995	0	30
2026.04.17	15:30:00	4816.77	4847.57	4815.19	4846.16	12439	0	30
2026.04.17	16:00:00	4846.15	4889.24	4834.75	4851.28	16019	0	30
2026.04.17	16:30:00	4851.38	4881.89	4848.12	4880.16	15529	0	30
2026.04.17	17:00:00	4880.29	4885.31	4860.61	4871.24	13677	0	30
2026.04.17	17:30:00	4871.33	4882.94	4869.21	4872.97	12825	0	30
2026.04.17	18:00:00	4873.14	4880.42	4862.24	4865.88	12207	0	30
2026.04.17	18:30:00	4866.12	4873.96	4854.65	4867.27	11187	0	30
2026.04.17	19:00:00	4867.26	4873.27	4863.46	4867.55	11155	0	30
2026.04.17	19:30:00	4867.62	4872.76	4864.85	4866.82	7346	0	30
2026.04.17	20:00:00	4866.84	4869.45	4853.61	4858.34	12408	0	30
2026.04.17	20:30:00	4858.35	4863.25	4854.17	4862.42	9059	0	30
2026.04.17	21:00:00	4862.45	4867.94	4858.72	4860.57	8296	0	30
2026.04.17	21:30:00	4860.52	4866.59	4855.85	4858.01	6818	0	30
2026.04.17	22:00:00	4858.00	4858.71	4853.68	4856.66	7025	0	30
2026.04.17	22:30:00	4856.67	4861.19	4852.59	4854.30	9981	0	30
2026.04.17	23:00:00	4854.40	4855.00	4844.44	4845.74	6002	0	30
2026.04.17	23:30:00	4845.50	4846.57	4829.82	4832.88	5149	0	32
2026.04.20	01:00:00	4792.25	4794.37	4757.92	4784.83	6696	0	52
2026.04.20	01:30:00	4784.85	4790.74	4777.87	4779.18	6844	0	34
2026.04.20	02:00:00	4779.19	4779.32	4768.03	4769.04	6878	0	30
2026.04.20	02:30:00	4769.06	4773.24	4736.73	4755.05	9841	0	30
2026.04.20	03:00:00	4755.16	4765.66	4744.73	4765.17	9971	0	30
2026.04.20	03:30:00	4765.20	4774.09	4759.45	4772.27	7014	0	30
2026.04.20	04:00:00	4772.18	4803.61	4771.14	4802.79	10911	0	30
2026.04.20	04:30:00	4802.80	4814.22	4801.29	4807.73	8820	0	30
2026.04.20	05:00:00	4807.74	4809.03	4798.25	4800.13	6624	0	30
2026.04.20	05:30:00	4800.12	4801.83	4793.00	4797.08	6587	0	37
2026.04.20	06:00:00	4797.01	4798.24	4788.65	4795.06	7445	0	41
2026.04.20	06:30:00	4795.08	4796.56	4789.01	4790.81	3902	0	38
2026.04.20	07:00:00	4790.85	4795.55	4790.78	4794.51	2882	0	30
2026.04.20	07:30:00	4794.53	4794.60	4787.14	4788.79	4028	0	30
2026.04.20	08:00:00	4788.73	4792.97	4784.23	4787.74	3948	0	39
2026.04.20	08:30:00	4787.62	4795.91	4779.55	4790.66	8904	0	30
2026.04.20	09:00:00	4790.47	4793.68	4783.72	4785.97	8686	0	30
2026.04.20	09:30:00	4786.00	4795.19	4785.29	4795.19	8981	0	30
2026.04.20	10:00:00	4795.24	4805.57	4793.80	4797.67	7877	0	30
2026.04.20	10:30:00	4797.55	4798.60	4786.84	4789.58	7206	0	30
2026.04.20	11:00:00	4789.56	4792.39	4785.98	4791.90	6013	0	30
2026.04.20	11:30:00	4791.82	4796.12	4788.49	4796.06	4864	0	30
2026.04.20	12:00:00	4796.09	4797.74	4791.56	4792.19	5593	0	30
2026.04.20	12:30:00	4792.47	4797.03	4783.29	4791.44	5728	0	30
2026.04.20	13:00:00	4791.43	4800.77	4789.80	4798.06	5398	0	30
2026.04.20	13:30:00	4798.15	4799.88	4794.27	4795.60	3574	0	30
2026.04.20	14:00:00	4795.68	4796.12	4786.43	4788.21	5794	0	30
2026.04.20	14:30:00	4788.33	4810.77	4787.58	4810.35	6631	0	30
2026.04.20	15:00:00	4810.39	4822.01	4802.85	4805.42	8752	0	30
2026.04.20	15:30:00	4805.40	4809.33	4798.91	4803.24	6571	0	30
2026.04.20	16:00:00	4803.25	4825.76	4799.58	4824.30	10129	0	30
2026.04.20	16:30:00	4824.33	4826.25	4815.77	4817.67	12574	0	30
2026.04.20	17:00:00	4817.71	4826.72	4806.74	4823.29	12149	0	30
2026.04.20	17:30:00	4823.20	4827.47	4792.54	4805.07	12789	0	30
2026.04.20	18:00:00	4805.17	4809.36	4792.59	4807.98	12815	0	30
2026.04.20	18:30:00	4808.27	4809.16	4795.30	4799.63	9148	0	30
2026.04.20	19:00:00	4799.67	4801.76	4792.74	4801.05	7035	0	30
2026.04.20	19:30:00	4801.20	4806.31	4798.73	4805.45	6031	0	30
2026.04.20	20:00:00	4805.59	4811.13	4803.72	4809.89	6704	0	30
2026.04.20	20:30:00	4809.94	4811.99	4804.97	4806.60	7284	0	30
2026.04.20	21:00:00	4806.55	4815.75	4806.55	4813.38	7304	0	30
2026.04.20	21:30:00	4813.33	4816.41	4810.90	4813.89	4818	0	30
2026.04.20	22:00:00	4813.87	4821.25	4813.76	4816.96	4073	0	30
2026.04.20	22:30:00	4816.98	4817.20	4810.24	4814.17	5166	0	30
2026.04.20	23:00:00	4814.17	4816.93	4812.15	4815.78	1833	0	30
2026.04.20	23:30:00	4815.80	4821.80	4812.87	4820.51	3173	0	33
2026.04.21	01:00:00	4822.22	4833.08	4820.65	4828.81	5379	0	30
2026.04.21	01:30:00	4828.79	4831.57	4824.96	4827.53	4566	0	30
2026.04.21	02:00:00	4827.49	4831.50	4823.65	4825.50	3538	0	30
2026.04.21	02:30:00	4825.47	4825.47	4819.72	4821.62	3035	0	35
2026.04.21	03:00:00	4821.82	4830.63	4819.48	4819.72	6389	0	30
2026.04.21	03:30:00	4819.85	4826.06	4816.75	4823.90	6130	0	30
2026.04.21	04:00:00	4823.84	4824.36	4813.04	4818.38	8489	0	30
2026.04.21	04:30:00	4818.37	4818.84	4805.69	4810.04	6339	0	30
2026.04.21	05:00:00	4810.03	4810.24	4803.43	4807.45	5657	0	30
2026.04.21	05:30:00	4807.54	4808.01	4802.36	4806.72	5041	0	30
2026.04.21	06:00:00	4806.75	4807.53	4793.56	4798.58	6267	0	30
2026.04.21	06:30:00	4798.57	4799.76	4792.40	4797.01	4560	0	30
2026.04.21	07:00:00	4797.15	4797.73	4791.07	4792.04	3816	0	30
2026.04.21	07:30:00	4792.01	4794.15	4788.61	4789.04	3158	0	37
2026.04.21	08:00:00	4789.16	4792.98	4785.77	4787.39	4386	0	30
2026.04.21	08:30:00	4787.38	4796.93	4783.08	4783.99	7671	0	30
2026.04.21	09:00:00	4783.97	4790.50	4775.37	4778.66	8897	0	30
2026.04.21	09:30:00	4778.89	4783.20	4774.47	4778.53	7263	0	30
2026.04.21	10:00:00	4778.10	4787.47	4772.60	4783.24	7968	0	30
2026.04.21	10:30:00	4783.23	4792.55	4780.76	4785.88	6724	0	30
2026.04.21	11:00:00	4785.64	4789.04	4774.62	4787.12	7194	0	30
2026.04.21	11:30:00	4787.09	4792.87	4784.69	4785.82	5188	0	30
2026.04.21	12:00:00	4785.81	4787.77	4781.11	4782.20	4527	0	30
2026.04.21	12:30:00	4782.14	4789.53	4781.90	4783.58	5131	0	30
2026.04.21	13:00:00	4783.72	4785.80	4780.64	4782.80	4410	0	30
2026.04.21	13:30:00	4782.82	4790.28	4782.51	4789.61	3850	0	30
2026.04.21	14:00:00	4789.62	4790.12	4775.27	4783.37	6078	0	30
2026.04.21	14:30:00	4783.27	4797.87	4783.04	4794.49	5746	0	30
2026.04.21	15:00:00	4794.52	4796.83	4779.04	4780.56	7867	0	30
2026.04.21	15:30:00	4780.54	4790.54	4766.28	4778.64	10329	0	30
2026.04.21	16:00:00	4778.59	4783.62	4761.45	4774.75	11014	0	30
2026.04.21	16:30:00	4774.67	4794.21	4770.02	4778.92	13516	0	30
2026.04.21	17:00:00	4778.78	4782.43	4769.66	4774.04	10888	0	30
2026.04.21	17:30:00	4773.95	4774.91	4723.56	4738.82	15214	0	30
2026.04.21	18:00:00	4739.34	4757.48	4727.60	4742.36	15187	0	30
2026.04.21	18:30:00	4742.37	4750.06	4736.62	4741.37	11874	0	30
2026.04.21	19:00:00	4741.66	4746.98	4719.83	4720.64	10992	0	30
2026.04.21	19:30:00	4720.70	4727.34	4708.12	4710.91	11321	0	30
2026.04.21	20:00:00	4710.98	4717.93	4697.29	4699.68	12784	0	30
2026.04.21	20:30:00	4699.91	4722.01	4696.80	4710.79	11752	0	30
2026.04.21	21:00:00	4710.73	4714.48	4692.08	4696.27	10850	0	30
2026.04.21	21:30:00	4696.28	4713.78	4696.28	4709.08	9858	0	30
2026.04.21	22:00:00	4709.15	4715.00	4704.54	4713.72	10235	0	30
2026.04.21	22:30:00	4713.83	4714.56	4668.29	4679.23	13754	0	30
2026.04.21	23:00:00	4679.24	4711.06	4668.76	4705.52	10999	0	30
2026.04.21	23:30:00	4705.51	4720.05	4705.16	4719.88	6261	0	33
2026.04.22	01:00:00	4720.87	4729.45	4716.48	4718.89	5078	0	46
2026.04.22	01:30:00	4718.89	4719.91	4715.48	4719.42	2916	0	38
2026.04.22	02:00:00	4719.30	4732.99	4717.96	4729.87	4211	0	30
2026.04.22	02:30:00	4729.88	4740.45	4728.82	4737.91	4141	0	40
2026.04.22	03:00:00	4738.08	4747.32	4738.08	4742.30	6902	0	30
2026.04.22	03:30:00	4742.26	4746.96	4738.43	4739.77	5131	0	30
2026.04.22	04:00:00	4739.76	4749.03	4735.88	4746.19	7519	0	30
2026.04.22	04:30:00	4746.13	4754.54	4746.08	4752.06	8215	0	30
2026.04.22	05:00:00	4752.24	4757.93	4750.12	4755.53	4804	0	30
2026.04.22	05:30:00	4755.52	4758.63	4750.96	4755.62	5550	0	30
2026.04.22	06:00:00	4755.68	4763.28	4752.90	4763.03	5643	0	30
2026.04.22	06:30:00	4763.01	4764.94	4756.88	4758.14	3362	0	30
2026.04.22	07:00:00	4758.16	4759.51	4754.36	4755.80	3067	0	32
2026.04.22	07:30:00	4755.78	4759.42	4752.16	4754.45	3597	0	32
2026.04.22	08:00:00	4754.44	4771.56	4752.09	4766.01	6474	0	30
2026.04.22	08:30:00	4765.99	4771.95	4763.68	4767.60	7228	0	30
2026.04.22	09:00:00	4767.57	4767.71	4758.72	4766.82	5985	0	32
2026.04.22	09:30:00	4766.81	4767.61	4763.13	4767.51	6480	0	30
2026.04.22	10:00:00	4767.41	4772.12	4762.40	4765.88	5527	0	30
2026.04.22	10:30:00	4765.98	4766.50	4759.50	4760.40	5059	0	30
2026.04.22	11:00:00	4760.52	4762.13	4753.99	4754.05	6171	0	30
2026.04.22	11:30:00	4754.07	4758.31	4751.66	4756.84	5044	0	30
2026.04.22	12:00:00	4756.86	4761.75	4756.12	4756.21	4466	0	30
2026.04.22	12:30:00	4756.11	4762.32	4752.17	4755.07	4830	0	30
2026.04.22	13:00:00	4755.10	4757.48	4745.68	4754.56	5374	0	30
2026.04.22	13:30:00	4754.58	4759.98	4753.63	4759.09	4354	0	30
2026.04.22	14:00:00	4759.18	4760.57	4756.21	4757.18	5110	0	30
2026.04.22	14:30:00	4757.17	4759.76	4747.74	4750.27	5545	0	30
2026.04.22	15:00:00	4750.62	4759.98	4747.03	4752.93	6161	0	30
2026.04.22	15:30:00	4752.85	4754.17	4742.77	4744.09	7533	0	30
2026.04.22	16:00:00	4744.13	4750.68	4736.21	4750.00	10392	0	30
2026.04.22	16:30:00	4749.95	4760.78	4741.85	4752.85	13206	0	30
2026.04.22	17:00:00	4752.83	4757.44	4742.28	4743.80	11545	0	30
2026.04.22	17:30:00	4744.07	4744.47	4729.83	4735.86	12618	0	30
2026.04.22	18:00:00	4735.87	4739.95	4729.81	4735.08	10286	0	30
2026.04.22	18:30:00	4734.93	4735.33	4724.88	4727.57	9236	0	30
2026.04.22	19:00:00	4727.50	4734.87	4724.11	4726.89	7495	0	30
2026.04.22	19:30:00	4726.86	4731.98	4723.72	4728.50	6840	0	30
2026.04.22	20:00:00	4728.51	4739.41	4728.38	4734.99	6971	0	31
2026.04.22	20:30:00	4735.15	4738.27	4733.45	4737.07	6037	0	30
2026.04.22	21:00:00	4737.11	4738.48	4729.66	4730.14	4817	0	30
2026.04.22	21:30:00	4730.20	4749.27	4730.04	4741.61	6043	0	33
2026.04.22	22:00:00	4741.62	4745.22	4736.74	4744.19	6517	0	32
2026.04.22	22:30:00	4744.22	4744.52	4736.86	4740.02	6438	0	39
2026.04.22	23:00:00	4740.15	4740.29	4734.26	4736.69	4172	0	46
2026.04.22	23:30:00	4736.67	4740.48	4736.14	4739.96	2500	0	31
2026.04.23	01:00:00	4741.69	4746.38	4732.38	4732.70	3754	0	46
2026.04.23	01:30:00	4732.80	4735.01	4725.57	4725.84	3145	0	30
2026.04.23	02:00:00	4725.89	4729.72	4723.40	4728.13	2928	0	39
2026.04.23	02:30:00	4728.08	4729.06	4723.69	4727.68	3432	0	30
